body,title,url
"/ NoticiasInformación basada en hechos y verificada de primera mano por el reportero, o reportada y verificada por fuentes expertas.","Temblor en Chile: Revisa aquí la última actividad sísmica de hoy, sábado 16 de julio",https://elcomercio.pe/respuestas/temblor-en-chile-hoy-sabado-16-de-julio-del-2022-mira-aqui-la-ultima-actividad-sismica-sismo-en-chile-csn-sismologia-chi-temblores-revtli-tdex-noticia/
"/ NoticiasInformación basada en hechos y verificada de primera mano por el reportero, o reportada y verificada por fuentes expertas.",Siete mujeres colgando de cabeza,https://elcomercio.pe/somos/firmas/ronderos-rondas-campesinas-siete-mujeres-colgando-de-cabeza-por-jaime-bedoya-secuestro-periodista-cuarto-poder-mujeres-brujas-historias-ec-noticia/
16/07/2022 _ 15:03,,https://elcomercio.pe/lima/
15/07/2022 _ 23:20,,https://elcomercio.pe/tvmas/series/
"/ NoticiasInformación basada en hechos y verificada de primera mano por el reportero, o reportada y verificada por fuentes expertas.",Recetas de Tik Tok: 3 platos veganos y virales que debes preparar en casa,https://elcomercio.pe/provecho/tendencias/recetas-de-tik-tok-3-platos-veganos-y-virales-que-debes-probar-hacer-en-casa-comida-saludable-plant-based-noticia/
16/07/2022 _ 20:08,,https://elcomercio.pe/deporte-total/polideportivo/
"/ NoticiasInformación basada en hechos y verificada de primera mano por el reportero, o reportada y verificada por fuentes expertas.",Para sentenciarlo: Alexander Succar colocó el 4-0 para la goleada de Universitario vs. San Martín | VIDEO,https://elcomercio.pe/deporte-total/futbol-peruano/goles-u-hoy-gol-de-alexander-succar-coloco-el-4-0-para-la-goleada-de-universitario-vs-san-martin-video-liga-1-rmmd-noticia/
16/07/2022 _ 18:41,,https://elcomercio.pe/luces/musica/
"/ NoticiasInformación basada en hechos y verificada de primera mano por el reportero, o reportada y verificada por fuentes expertas.",Fútbol EN VIVO: mirá los partidos de la Liga Profesional ,https://elcomercio.pe/deporte-total/futbol-mundial/futbol-libre-en-vivo-mira-todos-los-partidos-de-la-liga-profesional-argentina-en-directo-via-futbol-libre-online-link-para-descargar-futbol-libre-tv-por-internet-argentina-ar-rmmd-noticia/
16/07/2022 _ 15:32,,https://elcomercio.pe/mundo/eeuu/
Síguenos,,https://elcomercio.pe/saltar-intro/netflix/peliculas/
/ OpiniónBasada en la interpretación y juicio de hechos y datos hechos por el autor.,,https://elcomercio.pe/opinion/columnistas/negando-la-gran-reforma-por-jaime-de-althaus-noticia/
"/ AnálisisInterpretación de las noticias basada en evidencia, incluyendo data y proyecciones posibles en base a eventos pasados.",,https://elcomercio.pe/economia/sector-de-la-mineria-metalica-retrocedio-1069-en-mayo-cuales-son-las-consecuencias-noticia/
Estudiante de Periodismo en la Universidad Antonio Ruiz de Montoya. Tiene experiencia en temas internacionales y culturales.,,https://elcomercio.pe/autor/pierina-denegri/
16/07/2022 _ 18:41,,https://elcomercio.pe/tecnologia/actualidad/
"/ ElucidarioProvee contexto, definición y detalle de un tópico específico.",Turquía: hombre acude a hospital por dolores abdominales y médicos le encuentran lo inimaginable; ¿qué hallaron?,https://elcomercio.pe/respuestas/turquia-hombre-acude-a-hospital-por-dolores-abdominales-y-medicos-le-encuentran-lo-inimaginable-que-hallaron-historias-ec-narracion-tdex-revtli-noticia/
"/ NoticiasInformación basada en hechos y verificada de primera mano por el reportero, o reportada y verificada por fuentes expertas.",El gasto contra la pandemia retrocedió en S/251 millones en los últimos dos meses,https://elcomercio.pe/politica/gobierno/el-gasto-contra-la-pandemia-retrocedio-en-s-251-millones-en-los-ultimos-dos-meses-covid-19-minsa-gobierno-pedro-castillo-ecdata-noticia/
Trabaja en El Comercio desde el 2007 y escribe hace nueve años en la revista Somos. Ha sido becaria de la Fundación Gabo (ex FNPI) y ganado varios premios nacionales e internacionales. También ha dictado cátedra en universidades locales.,,https://elcomercio.pe/autor/gabriela-machuca/
"Esta semana conoceremos más sobre PagaPe, una aplicación que podría convertirse en una excelente herramienta para la inclusión financiera. También nos contestan unas preguntas cortitas sobre la telesalud en nuestro país. Y finalmente, en Ciencias, hablaremos sobre las recientes imágenes que fueron captadas por el telescopio espacial James Webb. ¿Recibiste la foto llena de lucecitas y no sabes qué son? Pues tenla a la mano, porque aquí te vamos a ayudar a identificar las estrellas, las galaxias y demás…",,https://elcomercio.pe/podcast/ec-byte/
"/ NoticiasInformación basada en hechos y verificada de primera mano por el reportero, o reportada y verificada por fuentes expertas.",Sunedu: dictamen que elimina rectoría del Minedu atenta contra universidades públicas,https://elcomercio.pe/lima/sucesos/sunedu-aprobacion-de-dictamen-que-elimina-rectoria-del-minedu-atenta-contra-las-universidades-publicas-ley-universitaria-congreso-minedu-rmmn-noticia/
16/07/2022 _ 19:04,,https://elcomercio.pe/respuestas/
16/07/2022 _ 19:55,,https://elcomercio.pe/politica/
/ Entrevista,,https://elcomercio.pe/tvmas/famosos/carlos-alvarez-el-humor-es-un-arma-poderosa-pero-no-para-hacer-dano-entrevista-entrevista-lilia-paredes-noticia/
"/ NoticiasInformación basada en hechos y verificada de primera mano por el reportero, o reportada y verificada por fuentes expertas.","“Asesino sin memoria”, la última película de acción de Liam Neeson, ya está en Amazon Prime | VIDEO",https://elcomercio.pe/saltar-intro/prime-video/series/asesino-sin-memoria-la-ultima-pelicula-de-accion-de-liam-neeson-ya-esta-en-amazon-prime-video-noticia/
/ OpiniónBasada en la interpretación y juicio de hechos y datos hechos por el autor.,,https://elcomercio.pe/deporte-total/seleccion/ricardo-gareca-la-fpf-y-una-negociacion-que-se-convirtio-en-el-peor-de-los-desplantes-agustin-lozano-seleccion-peruana-qatar-2022-noticia/
16/07/2022 _ 20:24,,https://elcomercio.pe/deporte-total/futbol-mundial/
16/07/2022 _ 17:25,,https://elcomercio.pe/mundo/latinoamerica/
16/07/2022 _ 20:23,,https://elcomercio.pe/deporte-total/seleccion/
"/ NoticiasInformación basada en hechos y verificada de primera mano por el reportero, o reportada y verificada por fuentes expertas.",,https://elcomercio.pe/economia/dia-1/gas-natural-la-masificacion-del-gas-y-la-produccion-de-energia-termica-peligran-en-piura-noticia/
Licenciada en Periodismo por la Pontificia Universidad Católica del Perú (PUCP). Ingresó a El Comercio en el 2013  y actualmente se desempeña como redactora de la sección Economía y el suplemento de negocios Día1.,,https://elcomercio.pe/autor/claudia-inga/
"/ AnálisisInterpretación de las noticias basada en evidencia, incluyendo data y proyecciones posibles en base a eventos pasados.",,https://elcomercio.pe/deporte-total/seleccion/ricardo-gareca-el-adios-de-un-tecnico-historico-que-se-sintio-manoseado-cronica-seleccion-peruana-federacion-peruana-de-futbol-agustin-lozano-buenos-aires-argentina-rmmd-dtcc-noticia/
16/07/2022 _ 19:31,,https://elcomercio.pe/deporte-total/peruanos-en-el-mundo/
"/ AnálisisInterpretación de las noticias basada en evidencia, incluyendo data y proyecciones posibles en base a eventos pasados.",La Sunedu ya no podrá licenciar universidades ¿Por qué?,https://elcomercio.pe/podcast/tenemos-que-hablar/la-sunedu-ya-no-podra-licenciar-universidades-por-que-podcast-politica-spotify-educacion-noticia/
"/ NoticiasInformación basada en hechos y verificada de primera mano por el reportero, o reportada y verificada por fuentes expertas.",COVID-19: Más de 1.500 funcionarios y servidores públicos cometieron irregularidades durante la pandemia,https://elcomercio.pe/peru/covid-19-mas-de-1500-funcionarios-y-servidores-publicos-cometieron-irregularidades-durante-la-pandemia-corrupcion-minsa-contraloria-coronavirus-noticia/
"/ NoticiasInformación basada en hechos y verificada de primera mano por el reportero, o reportada y verificada por fuentes expertas.","Temblor en Colombia: Mira AQUÍ el reporte de movimientos de hoy, sábado 16 de julio ",https://elcomercio.pe/respuestas/temblor-en-colombia-revisa-aqui-el-reporte-de-movimientos-de-hoy-sabado-16-de-julio-del-2022-sismo-en-colombia-rmmn-tdex-noticia/
"Periodista por la Universidad Nacional Mayor de San Marcos. Especializada en temas judiciales-políticos. 15 años de experiencia. Ingresó a El Comercio en 2017. Seleccionada con una beca para Taller Periodístico con Leila Guerriero, gestionado por la Embajada de España en Argentina. Panelista invitada por la Cámara Peruana del Libro en 2017.",,https://elcomercio.pe/autor/karem-barboza-quiroz/
16/07/2022 _ 18:41,,https://elcomercio.pe/politica/actualidad/
"Agencia EFE es una agencia de noticias internacional española que distribuye información a más de dos mil medios de comunicación en todo el mundo en los soportes de prensa escrita, radio, televisión e internet. Cuenta con una red con más de tres mil periodistas de 60 nacionalidades. Opera 24 horas al día desde al menos, 180 ciudades de 110 países.",,https://elcomercio.pe/autor/agencia-efe/
16/07/2022 _ 18:34,,https://elcomercio.pe/tvmas/famosos/
"/ NoticiasInformación basada en hechos y verificada de primera mano por el reportero, o reportada y verificada por fuentes expertas.",Mueren 14 agentes de Marina de México en desplome de helicóptero en Sinaloa,https://elcomercio.pe/mundo/mexico/rafael-caro-quintero-gobierno-de-mexico-dice-que-perro-ayudo-a-la-captura-del-capo-mexico-estados-unidos-guachochi-chihuahua-cartel-de-sinaloa-kiki-camarena-noticia-2/
Síguenos,,https://elcomercio.pe/saltar-intro/prime-video/series/
Comunicadora. Estudió Ciencias de la Comunicación y cuenta con certificación de Experto en Comunicación Corporativa y Relaciones Públicas. Se desempeñó como periodista del área de economía y negocios desde el 2013. Actualmente es redactora en Zona Económica de El Comercio.,,https://elcomercio.pe/autor/melissa-rodriguez-enciso/
Síguenos,,https://elcomercio.pe/saltar-intro/streaming/
"/ NoticiasInformación basada en hechos y verificada de primera mano por el reportero, o reportada y verificada por fuentes expertas.",,https://elcomercio.pe/deporte-total/futbol-mundial/nacional-vs-millonarios-en-vivo-vea-online-win-sports-mas-y-siga-transmision-del-partido-por-liga-betplay-categoria-primera-a-rmmd-emcc-lbposting-colombia-co-noticia/
16/07/2022 _ 16:46,,https://elcomercio.pe/lima/transporte/
16/07/2022 _ 18:42,,https://elcomercio.pe/politica/congreso/
Concepto innovador,,https://elcomercio.pe/provecho/tendencias/
"/ AnálisisInterpretación de las noticias basada en evidencia, incluyendo data y proyecciones posibles en base a eventos pasados.",Chile ya tiene lista su nueva Constitución. Ahora empieza lo más difícil: aprobarla,https://elcomercio.pe/mundo/latinoamerica/chile-ya-tiene-lista-su-nueva-constitucion-ahora-empieza-lo-mas-dificil-aprobarla-gabriel-boric-convencion-plebiscito-noticia/
"/ AnálisisInterpretación de las noticias basada en evidencia, incluyendo data y proyecciones posibles en base a eventos pasados.","En su primer año de gestión, el Congreso buscó interpelar ministros cada 13 días",https://elcomercio.pe/politica/congreso/en-su-primer-ano-de-gestion-el-congreso-busco-interpelar-ministros-cada-13-dias-analisis-gabinete-pedro-castillo-ecdata-noticia/
"/ NoticiasInformación basada en hechos y verificada de primera mano por el reportero, o reportada y verificada por fuentes expertas.",,https://elcomercio.pe/deporte-total/futbol-mundial/boca-vs-talleres-en-vivo-gratis-por-copa-de-la-liga-profesional-argentina-via-futbol-libre-tv-vix-espn-premium-y-star-plus-cuando-a-que-hora-juegan-formacion-y-canal-tv-video-rmmd-dtbn-lbposting-ar-noticia/
El Pleno del Congreso aprobó por insistencia una Ley que ordena recomponer el consejo directivo de la Sunedu para incluir a tres miembros de universidades públicas y privadas en la toma de decisiones. A continuación más detalles del tema.,,https://elcomercio.pe/podcast/tenemos-que-hablar/
16/07/2022 _ 09:29,,https://elcomercio.pe/peru/
16/07/2022 _ 20:29,,https://elcomercio.pe/ultimas-noticias/
Una selección de los mejores audiovisuales de El Comercio,,https://elcomercio.pe/el-comercio-tv/
"/ NoticiasInformación basada en hechos y verificada de primera mano por el reportero, o reportada y verificada por fuentes expertas.",ARSENAL vs. EVERTON EN VIVO: transmisión del amistoso ONLINE HOY,https://elcomercio.pe/deporte-total/futbol-mundial/arsenal-vs-everton-en-vivo-online-por-amistoso-2022-horario-donde-ver-y-quien-transmite-por-tv-partidos-de-hoy-rmmd-dtbn-noticia/
"/ RevisiónCrítica de un servicio, producto u obra creativa.",“La lista terminal”: ¿por qué Máncora es parte de la nueva serie de Chris Pratt en Prime Video?,https://elcomercio.pe/saltar-intro/prime-video/series/la-lista-terminal-por-que-mancora-es-parte-de-la-nueva-serie-de-chris-pratt-en-prime-video-spoilers-noticia/
